open,high,low,close,volume,vwap,timestamp,transactions,otc
86.866,88.481,85.926,88.008,399678460.0,87.5842,2024-04-05 04:00:00,788317,
88.7,88.83,86.732,87.133,283220000.0,87.4278,2024-04-08 04:00:00,643890,
87.442,87.635,83.022,85.354,503547350.0,84.8175,2024-04-09 04:00:00,1086603,
83.926,87.4,83.709,87.039,431928530.0,86.3739,2024-04-10 04:00:00,869833,
87.42,90.739,86.926,90.616,431637270.0,89.0982,2024-04-11 04:00:00,893266,
89.699,90.175,87.53,88.186,426804790.0,88.7371,2024-04-12 04:00:00,844483,
89.098,90.613,85.929,86.001,443076950.0,88.1206,2024-04-15 04:00:00,924636,
86.4325,88.118,86.0639,87.415,370453020.0,87.2648,2024-04-16 04:00:00,718364,
88.34,88.775,83.95,84.035,495399510.0,85.6896,2024-04-17 04:00:00,973568,
84.97,86.19,82.402,84.671,447260340.0,84.7627,2024-04-18 04:00:00,837609,
83.15,84.324,75.606,76.2,875198000.0,79.6366,2024-04-19 04:00:00,1766352,
78.104,80.073,76.4,79.518,596340510.0,78.6079,2024-04-22 04:00:00,1227187,
80.769,82.769,80.264,82.423,438559370.0,81.9257,2024-04-23 04:00:00,868370,
83.95,84.082,79.183,79.677,512207530.0,81.3232,2024-04-24 04:00:00,1011396,
78.868,83.323,78.223,82.632,424640730.0,81.7226,2024-04-25 04:00:00,877533,
83.818,88.3309,83.387,87.735,551010780.0,86.636,2024-04-26 04:00:00,1062174,
87.595,87.992,85.266,87.757,388970760.0,87.0561,2024-04-29 04:00:00,766266,
87.24,88.819,86.3,86.402,363708700.0,87.2164,2024-04-30 04:00:00,711698,
85.077,86.0,81.2546,83.041,559863170.0,83.5472,2024-05-01 04:00:00,1087885,
84.449,86.237,83.2,85.817,377897540.0,84.9912,2024-05-02 04:00:00,693554,
87.789,89.281,87.04,88.789,398340720.0,88.3395,2024-05-03 04:00:00,785566,
89.39,92.22,89.055,92.14,376202550.0,91.3588,2024-05-06 04:00:00,834439,
91.098,91.781,89.011,90.554,437341610.0,90.5684,2024-05-07 04:00:00,835435,
89.4825,91.194,89.42,90.412,325721020.0,90.3145,2024-05-08 04:00:00,621213,
90.529,91.072,88.231,88.747,378012680.0,89.0989,2024-05-09 04:00:00,715057,
90.3045,91.401,89.227,89.878,335325410.0,90.0519,2024-05-10 04:00:00,677374,
90.478,90.998,88.529,90.399,289680170.0,90.1269,2024-05-13 04:00:00,623995,
89.599,91.651,88.934,91.356,296507080.0,90.7006,2024-05-14 04:00:00,617287,
92.472,94.862,91.599,94.63,417735450.0,93.8971,2024-05-15 04:00:00,909024,
94.91,95.819,94.103,94.359,323951820.0,94.9385,2024-05-16 04:00:00,690246,
94.369,94.74,91.806,92.479,359691030.0,93.1529,2024-05-17 04:00:00,713922,
93.75,95.2,93.44,94.78,318764460.0,94.6688,2024-05-20 04:00:00,724694,
93.599,95.4,93.18,95.386,328946460.0,94.5709,2024-05-21 04:00:00,737743,
95.459,96.02,93.249,94.95,548647990.0,95.6206,2024-05-22 04:00:00,1385471,
102.028,106.32,101.52,103.799,835065280.0,103.8416,2024-05-23 04:00:00,2016780,
104.449,106.475,103.0,106.469,429493670.0,104.8935,2024-05-24 04:00:00,992150,
110.244,114.939,109.883,113.901,652727890.0,112.6307,2024-05-28 04:00:00,1706147,
113.05,115.492,110.901,114.825,557441930.0,113.9023,2024-05-29 04:00:00,1361445,
114.65,115.8192,109.663,110.5,487350330.0,113.0815,2024-05-30 04:00:00,1251362,
112.52,112.717,106.94,109.633,613262500.0,109.5759,2024-05-31 04:00:00,1294733,
113.621,115.0,112.003,115.0,438391760.0,113.6685,2024-06-03 04:00:00,1187574,
115.716,116.6,114.045,116.437,403324010.0,115.2975,2024-06-04 04:00:00,1056061,
118.371,122.4495,117.468,122.44,528401780.0,120.421,2024-06-05 04:00:00,1410118,
124.048,125.587,118.32,120.998,664696190.0,121.1279,2024-06-06 04:00:00,1912084,
119.77,121.6917,118.022,120.888,412385800.0,120.0427,2024-06-07 04:00:00,1119491,
120.37,195.95,117.01,121.79,314162650.0,121.1155,2024-06-10 04:00:00,2798759,
121.77,122.87,118.74,120.91,222551158.0,120.8386,2024-06-11 04:00:00,1805422,
123.06,126.88,122.57,125.2,299595001.0,125.1705,2024-06-12 04:00:00,2024530,
129.39,129.8,127.16,129.61,260704537.0,128.8073,2024-06-13 04:00:00,1895034,
129.96,132.84,128.32,131.88,309320376.0,131.2028,2024-06-14 04:00:00,2139338,
132.99,133.73,129.58,130.98,288504444.0,131.7099,2024-06-17 04:00:00,2129586,
131.14,136.33,130.69,135.58,294335054.0,134.2899,2024-06-18 04:00:00,2094327,
139.8,140.76,129.52,130.78,517768425.0,134.9879,2024-06-20 04:00:00,4054160,
127.12,130.63,124.3,126.57,655484664.0,126.9651,2024-06-21 04:00:00,3275090,
123.24,124.46,118.04,118.11,476060866.0,120.3857,2024-06-24 04:00:00,3695132,
121.2,126.5,119.32,126.09,425787456.0,123.6267,2024-06-25 04:00:00,2612448,
126.13,128.12,122.6,126.4,362975918.0,125.0824,2024-06-26 04:00:00,2344732,
124.1,126.41,122.92,123.99,252571693.0,124.2968,2024-06-27 04:00:00,1568643,
124.58,127.71,122.75,123.54,315516740.0,124.7805,2024-06-28 04:00:00,1766932,
123.47,124.84,118.83,124.3,284885534.0,122.7261,2024-07-01 04:00:00,1916767,
121.13,123.41,121.03,122.67,218373969.0,122.2874,2024-07-02 04:00:00,1485578,
121.66,128.28,121.36,128.28,215748955.0,125.2315,2024-07-03 04:00:00,1539314,
127.38,128.85,125.68,125.83,214176689.0,127.0084,2024-07-05 04:00:00,1599103,
127.49,130.77,127.04,128.2,237677322.0,128.5819,2024-07-08 04:00:00,1727969,
130.35,133.82,128.65,131.38,287020820.0,131.3782,2024-07-09 04:00:00,1935856,
134.03,135.1,132.42,134.91,248978569.0,134.2217,2024-07-10 04:00:00,1721405,
135.75,136.15,127.05,127.4,374782738.0,130.1267,2024-07-11 04:00:00,3011881,
128.26,131.92,127.22,129.24,252680535.0,129.8742,2024-07-12 04:00:00,1739258,
130.56,131.39,127.18,128.44,208326164.0,128.8513,2024-07-15 04:00:00,1685022,
128.44,129.04,124.58,126.36,214769515.0,126.2883,2024-07-16 04:00:00,1644381,
121.35,121.85,116.72,117.99,390086189.0,119.0147,2024-07-17 04:00:00,3385334,
121.85,122.4,116.56,121.09,320979530.0,119.8376,2024-07-18 04:00:00,2406040,
120.35,121.6,117.37,117.93,217223800.0,119.0038,2024-07-19 04:00:00,1613498,
120.35,124.07,119.86,123.54,258068943.0,122.4333,2024-07-22 04:00:00,1720699,
122.78,124.69,122.1,122.59,173910983.0,123.212,2024-07-23 04:00:00,1308702,
119.17,119.95,113.44,114.25,327776884.0,116.336,2024-07-24 04:00:00,2515415,
113.04,116.63,106.3,112.28,460067019.0,112.7374,2024-07-25 04:00:00,3637632,
116.19,116.2,111.58,113.06,293399073.0,113.5171,2024-07-26 04:00:00,1840632,
113.69,116.28,111.3,111.59,248152068.0,113.1562,2024-07-29 04:00:00,1626151,
111.52,111.99,102.54,103.73,486833274.0,105.7571,2024-07-30 04:00:00,3512361,
112.9,118.34,110.88,117.02,473174182.0,115.3992,2024-07-31 04:00:00,2931761,
117.53,120.16,106.8104,109.21,523462326.0,112.0842,2024-08-01 04:00:00,3403077,
103.76,108.72,101.37,107.27,482027464.0,105.4549,2024-08-02 04:00:00,3599286,
92.06,103.41,90.69,100.45,552842375.0,98.9778,2024-08-05 04:00:00,4742029,
103.84,107.71,100.55,104.25,409012089.0,104.9146,2024-08-06 04:00:00,2769475,
107.81,108.8,98.69,98.91,411440423.0,102.9205,2024-08-07 04:00:00,2815244,
102.0,105.5,97.52,104.97,391910023.0,102.8457,2024-08-08 04:00:00,2575270,
105.64,106.6,103.43,104.75,290844157.0,104.896,2024-08-09 04:00:00,1877403,
106.32,111.07,106.26,109.02,325559870.0,109.1402,2024-08-12 04:00:00,2097337,
112.44,116.23,111.58,116.14,312646660.0,114.5345,2024-08-13 04:00:00,2004702,
118.53,118.6,114.07,118.08,339246407.0,116.8819,2024-08-14 04:00:00,2113443,
118.76,123.24,117.47,122.86,318086673.0,121.4398,2024-08-15 04:00:00,1922786,
121.94,125.0,121.18,124.58,302589872.0,123.6872,2024-08-16 04:00:00,1734119,
124.28,130.0,123.42,130.0,318333577.0,127.0945,2024-08-19 04:00:00,1931131,
128.4,129.88,125.89,127.25,300087415.0,127.8132,2024-08-20 04:00:00,1880955,
127.315,129.35,126.66,128.5,257883572.0,128.1194,2024-08-21 04:00:00,1536510,
130.02,130.75,123.1,123.74,376189076.0,126.2928,2024-08-22 04:00:00,2223729,
125.86,129.6,125.22,129.37,323230332.0,128.146,2024-08-23 04:00:00,2023760,
129.57,131.26,124.37,126.46,331964672.0,127.2543,2024-08-26 04:00:00,2151679,
125.05,129.2,123.88,128.3,303134573.0,127.6165,2024-08-27 04:00:00,1842908,
128.12,128.33,122.64,125.61,448101115.0,124.6532,2024-08-28 04:00:00,3217206,
121.355,124.43,116.71,117.59,453023305.0,120.4049,2024-08-29 04:00:00,3447866,
119.53,121.75,117.22,119.37,333751583.0,119.1339,2024-08-30 04:00:00,1932949,
116.01,116.21,107.29,108.0,477155100.0,110.333,2024-09-03 04:00:00,3649473,
105.41,113.27,104.12,106.21,372470291.0,107.3034,2024-09-04 04:00:00,2584044,
104.985,109.65,104.76,107.21,306850696.0,107.4052,2024-09-05 04:00:00,2073881,
108.04,108.15,100.95,102.83,413638098.0,103.3673,2024-09-06 04:00:00,2872335,
104.88,106.55,103.69,106.47,273912015.0,105.437,2024-09-09 04:00:00,1698023,
107.81,109.4,104.95,108.1,268283736.0,107.054,2024-09-10 04:00:00,1661102,
