open,high,low,close,volume,vwap,timestamp,transactions,otc
182.38,186.27,181.97,185.07,42373992.0,184.7021,2024-04-05 04:00:00,465500,
186.9,187.29,184.81,185.19,39221282.0,185.8041,2024-04-08 04:00:00,427793,
187.24,187.34,184.2,185.67,36546946.0,185.5047,2024-04-09 04:00:00,400971,
182.765,186.2699,182.67,185.95,35879151.0,185.0344,2024-04-10 04:00:00,448182,
186.74,189.77,185.51,189.05,40020742.0,187.97,2024-04-11 04:00:00,445674,
187.72,188.38,185.08,186.13,38608849.0,186.5613,2024-04-12 04:00:00,420407,
187.425,188.69,183.0,183.62,48052395.0,185.4571,2024-04-15 04:00:00,507835,
183.27,184.83,182.26,183.32,32891265.0,183.697,2024-04-16 04:00:00,400887,
184.31,184.57,179.82,181.28,31359673.0,182.0367,2024-04-17 04:00:00,395806,
181.47,182.39,178.65,179.22,30723793.0,180.2611,2024-04-18 04:00:00,383902,
178.74,179.0,173.44,174.63,56000729.0,175.5315,2024-04-19 04:00:00,569859,
176.94,178.87,174.56,177.23,37924890.0,176.7253,2024-04-22 04:00:00,396300,
178.08,179.93,175.975,179.54,37046519.0,178.5315,2024-04-23 04:00:00,379412,
179.94,180.323,176.18,176.59,34185109.0,177.228,2024-04-24 04:00:00,405353,
169.68,173.92,166.32,173.67,49249390.0,172.0357,2024-04-25 04:00:00,618272,
177.795,180.82,176.13,179.62,43919765.0,178.9723,2024-04-26 04:00:00,478171,
182.75,183.53,179.39,180.96,54063937.0,180.6619,2024-04-29 04:00:00,592823,
181.09,182.99,174.8,175.0,94639786.0,178.7014,2024-04-30 04:00:00,852830,
181.635,185.15,176.56,179.0,94645148.0,180.3923,2024-05-01 04:00:00,964487,
180.85,185.1,179.91,184.72,54303510.0,183.1937,2024-05-02 04:00:00,529460,
186.99,187.87,185.42,186.21,39172004.0,186.4278,2024-05-03 04:00:00,413924,
186.28,188.745,184.8,188.7,34725295.0,187.0583,2024-05-06 04:00:00,394638,
188.92,189.94,187.305,188.76,34048902.0,188.7466,2024-05-07 04:00:00,400757,
187.44,188.43,186.385,188.0,26136350.0,187.6368,2024-05-08 04:00:00,306857,
188.88,191.7,187.44,189.5,43368377.0,189.9402,2024-05-09 04:00:00,460881,
189.16,189.892,186.93,187.48,34141771.0,188.0349,2024-05-10 04:00:00,355996,
188.0,188.31,185.36,186.57,24898613.0,186.4346,2024-05-13 04:00:00,333255,
183.82,187.72,183.45,187.07,38698155.0,185.9235,2024-05-14 04:00:00,426722,
185.97,186.7193,182.73,185.99,75459927.0,184.7315,2024-05-15 04:00:00,786217,
185.6,187.31,183.46,183.63,38834450.0,185.1924,2024-05-16 04:00:00,411940,
183.76,185.3,183.35,184.7,33175655.0,184.5362,2024-05-17 04:00:00,339447,
184.34,186.665,183.28,183.54,30511768.0,184.4488,2024-05-20 04:00:00,371996,
182.3,183.26,180.75,183.15,50839129.0,181.8687,2024-05-21 04:00:00,515624,
183.88,185.22,181.9715,183.13,28148784.0,183.4584,2024-05-22 04:00:00,344846,
183.66,184.76,180.08,181.05,33670173.0,182.1214,2024-05-23 04:00:00,384775,
181.65,182.435,180.3,180.75,27471640.0,181.3674,2024-05-24 04:00:00,333234,
179.93,182.24,179.49,182.15,29926963.0,181.1801,2024-05-28 04:00:00,401075,
181.7,184.08,181.55,182.02,32009294.0,182.6075,2024-05-29 04:00:00,361239,
181.31,181.34,178.355,179.32,29249229.0,179.8024,2024-05-30 04:00:00,392763,
178.3,179.21,173.87,176.44,58903939.0,175.6595,2024-05-31 04:00:00,614468,
177.7,178.7,175.92,178.34,30786640.0,177.3956,2024-06-03 04:00:00,415225,
177.64,179.82,176.44,179.34,27198388.0,178.5865,2024-06-04 04:00:00,329595,
180.1,181.5,178.75,181.28,32116394.0,180.7343,2024-06-05 04:00:00,362053,
181.745,185.0,181.49,185.0,31371151.0,183.7391,2024-06-06 04:00:00,374051,
184.9,186.2888,183.36,184.3,28021473.0,184.8873,2024-06-07 04:00:00,336108,
184.07,187.23,183.79,187.06,34494498.0,186.4005,2024-06-10 04:00:00,385196,
187.06,187.77,184.5373,187.23,27265108.0,186.2675,2024-06-11 04:00:00,341795,
188.015,188.35,185.43,186.89,33984216.0,187.0695,2024-06-12 04:00:00,443192,
186.09,187.67,182.666,183.83,39721545.0,184.4373,2024-06-13 04:00:00,422857,
183.08,183.72,182.23,183.66,25456410.0,183.2123,2024-06-14 04:00:00,307405,
182.52,185.0,181.22,184.06,35601907.0,183.3132,2024-06-17 04:00:00,432322,
183.735,184.29,181.43,182.81,36659157.0,182.6619,2024-06-18 04:00:00,390343,
182.91,186.51,182.72,186.1,44726779.0,185.1798,2024-06-20 04:00:00,471760,
187.8,189.275,185.86,189.08,72931754.0,188.1272,2024-06-21 04:00:00,435848,
189.33,191.0,185.33,185.57,50610379.0,187.2457,2024-06-24 04:00:00,535367,
186.81,188.84,185.42,186.34,45898475.0,186.952,2024-06-25 04:00:00,382085,
186.92,194.8,186.26,193.61,65103893.0,192.1117,2024-06-26 04:00:00,649554,
195.005,199.84,194.2,197.85,74397491.0,197.3191,2024-06-27 04:00:00,721971,
197.73,198.85,192.5,193.25,76930192.0,194.671,2024-06-28 04:00:00,605538,
193.49,198.2957,192.82,197.2,41192011.0,196.1129,2024-07-01 04:00:00,501335,
197.28,200.43,195.93,200.0,45600013.0,198.7859,2024-07-02 04:00:00,485437,
199.94,200.029,196.7601,197.59,31597926.0,198.0371,2024-07-03 04:00:00,395364,
198.65,200.55,198.17,200.0,39858885.0,199.8638,2024-07-05 04:00:00,451244,
200.04,201.2,197.96,199.29,34767261.0,199.4211,2024-07-08 04:00:00,443701,
199.4,200.57,199.045,199.34,32756736.0,199.7893,2024-07-09 04:00:00,379497,
199.995,200.11,197.69,199.79,32883753.0,199.2791,2024-07-10 04:00:00,414183,
200.09,200.2699,192.86,195.05,44565041.0,195.7606,2024-07-11 04:00:00,582321,
194.8,196.47,193.8301,194.49,30598525.0,194.9444,2024-07-12 04:00:00,427388,
194.56,196.19,190.83,192.72,40683227.0,193.0188,2024-07-15 04:00:00,571566,
195.59,196.62,192.24,193.02,33994714.0,193.6997,2024-07-16 04:00:00,449302,
